21	5605170
21	5604794
21	5604597
21	5592798
21	5388455
21	1670466
20	6288668
20	6288211
20	6253734
20	6232753
20	6232528
20	6232337
20	6232279
20	6050939
20	5991071
20	5991037
20	5957500
20	5956445
20	5956140
20	5956109
20	5943019
20	5942895
20	5912472
20	5893582
20	5893503
20	5892910
20	5892836
20	5892727
20	5892025
20	5769115
20	5686431
20	5662382
20	5658079
20	5605507
20	5605189
20	5605143
20	5605041
20	5604885
20	5604813
20	5604807
20	5604738
20	5604603
20	5441421
20	5358752
20	2132285
19	6344543
19	6288207
19	6288174
19	6236209
19	6232284
19	6175604
19	6158613
19	5956838
19	5956792
19	5956366
19	5956260
19	5943467
19	5943316
19	5943043
19	5942902
19	5942865
19	5942834
19	5931324
19	5912843
19	5893994
19	5893873
19	5893507
19	5893502
19	5893069
19	5892924
19	5892890
19	5858320
19	5666789
19	5662528
19	5662363
19	5658186
19	5618015
19	5605764
19	5605352
19	5605349
19	5605249
19	5605175
19	5604607
19	5579007
19	5388826
19	5336415
18	6317259
18	6316982
18	6289068
18	6288364
18	6232272
18	6232260
18	6016186
18	5957545
18	5957322
18	5957055
18	5956726
18	5956336
18	5956313
18	5956228
18	5956141
18	5956044
18	5956014
18	5943882
18	5943029
18	5931300
18	5912804
18	5893258
18	5892983
18	5892904
18	5892880
18	5834620
18	5663036
18	5618422
18	5618023
18	5605485
18	5605351
18	5605135
18	5604788
18	5604787
18	5604652
17	6319656
17	6319207
17	6319206
17	6317456
17	6288646
17	6235894
17	6232943
17	6232649
17	6232385
17	6232277
17	6232245
17	6226668
17	6015726
17	5998325
17	5991023
17	5956868
17	5956659
17	5956544
17	5944051
17	5943992
17	5943332
17	5943164
17	5943041
17	5942836
17	5912950
17	5912844
17	5912426
17	5894154
17	5893953
17	5893862
17	5893535
17	5893313
17	5893209
17	5892107
17	5776808
17	5717355
17	5666767
17	5663002
17	5658091
17	5628897
17	5605822
17	5605037
17	5604790
17	5604631
17	5388869
17	421984
17	168164
16	6347307
16	6319171
16	6288472
16	6253859
16	6253675
16	6233118
16	6232397
16	6232348
16	6232295
16	6015926
16	6015844
16	6015843
16	6003401
16	6003299
16	5957439
16	5957336
16	5957274
16	5957172
16	5956545
16	5956181
16	5956180
16	5956065
16	5953410
16	5953314
16	5943802
16	5943670
16	5943640
16	5943426
16	5943024
16	5931958
16	5912443
16	5912429
16	5893648
16	5893618
16	5893473
16	5892930
16	5892723
16	5883125
16	5834577
16	5666790
16	5663220
16	5662702
16	5662417
16	5662408
16	5658144
16	5618264
16	5605798
16	5605455
16	5605312
16	5605074
16	5605049
16	5604934
16	5604926
16	5604773
16	5604763
16	5604737
16	5604717
16	5493428
16	5369372
16	4724289
15	6319756
15	6316984
15	6288784
15	6288262
15	6254414
15	6253943
15	6253928
15	6253729
15	6253626
15	6233211
15	6233127
15	6232646
15	6232286
15	6060511
15	6017145
15	6016332
15	6015880
15	6015820
15	5998262
15	5957267
15	5957104
15	5956986
15	5956772
15	5956414
15	5956234
15	5956227
15	5956097
15	5954369
15	5953606
15	5953250
15	5944185
15	5944071
15	5943873
15	5942887
15	5913070
15	5912582
15	5912568
15	5912399
15	5895349
15	5893917
15	5893733
15	5893425
15	5893230
15	5893168
15	5893156
15	5893080
15	5893033
15	5892869
15	5892801
15	5892716
15	5835428
15	5835053
15	5834814
15	5834769
15	5834729
15	5819399
15	5776807
15	5701734
15	5686410
15	5663029
15	5662909
15	5662619
15	5662532
15	5662432
15	5662373
15	5655253
15	5605419
15	5605178
15	5604928
15	5604638
15	5551222
15	5493534
15	5441370
15	5389030
15	5388570
15	5388414
15	3560796
14	75157
14	6344628
14	6344568
14	6319277
14	6288742
14	6288471
14	6254412
14	6253709
14	6236087
14	6233400
14	6232757
14	6232652
14	6232417
14	6097194
14	6016202
14	6015801
14	6015758
14	5991024
14	5957510
14	5957369
14	5957310
14	5956978
14	5956612
14	5956536
14	5956254
14	5956243
14	5956213
14	5954133
14	5944163
14	5943805
14	5943655
14	5943436
14	5943430
14	5943324
14	5942994
14	5942874
14	5942847
14	5912795
14	5912616
14	5912581
14	5894055
14	5894034
14	5893967
14	5893907
14	5893834
14	5893696
14	5893622
14	5893371
14	5893294
14	5893237
14	5893228
14	5893041
14	5892933
14	5892774
14	5892719
14	5892328
14	5892194
14	5717248
14	5658220
14	5652513
14	5618087
14	5617991
14	5605913
14	5605809
14	5605784
14	5605734
14	5604847
14	5604725
14	5604658
14	5579032
14	5493629
14	5441869
14	5441420
14	5388828
14	5388363
14	5369817
14	5369688
13	6350516
13	6347659
13	6344653
13	6319224
13	6319190
13	6317057
13	6317000
13	6316925
13	6288965
13	6288666
13	6253673
13	6235926
13	6235895
13	6233604
13	6232612
13	6232545
13	6232435
13	6232414
13	6232368
13	6232270
13	6225904
13	6176463
13	6175999
13	6175668
13	6175607
13	6061531
13	6060523
13	6016579
13	5991949
13	5991174
13	5957295
13	5956951
13	5956813
13	5956168
13	5956131
13	5956130
13	5956110
13	5954482
13	5944050
13	5944036
13	5943950
13	5943904
13	5943781
13	5943773
13	5943421
13	5943291
13	5943169
13	5943049
13	5942973
13	5931832
13	5931561
13	5931330
13	5931327
13	5912401
13	5894155
13	5894026
13	5894007
13	5893290
13	5893003
13	5892964
13	5892853
13	5892849
13	5892786
13	5892531
13	5892529
13	5892519
13	5892387
13	5857579
13	5857376
13	5835471
13	5834816
13	5819290
13	5777004
13	5777002
13	5776916
13	5769497
13	5686572
13	5686468
13	5674404
13	5662825
13	5662393
13	5605872
13	5605732
13	5605469
13	5605366
13	5605286
13	5605217
13	5605182
13	5605107
13	5605035
13	5604932
13	5604797
13	5578997
13	5493599
13	5442458
13	5388445
13	5358747
13	3656253
12	6319258
12	6317037
12	6289010
12	6288287
12	6279638
12	6253694
12	6235851
12	6233151
12	6232966
12	6232542
12	6232538
12	6232399
12	6232212
12	6225881
12	6176255
12	6175559
12	6017003
12	6015951
12	6015796
12	6004240
12	6004045
12	5957393
12	5956900
12	5956775
12	5956665
12	5956610
12	5956574
12	5956297
12	5956067
12	5953648
12	5944014
12	5943681
12	5943639
12	5943155
12	5943021
12	5942906
12	5942894
12	5931604
12	5931553
12	5931449
12	5912808
12	5912720
12	5912498
12	5893966
12	5893885
12	5893879
12	5893866
12	5893754
12	5893530
12	5893405
12	5893312
12	5893296
12	5892937
12	5892913
12	5892907
12	5892900
12	5892802
12	5892785
12	5892108
12	5891991
12	5857421
12	5835994
12	5835498
12	5834624
12	5834609
12	5739339
12	5717992
12	5717461
12	5699834
12	5686721
12	5686624
12	5666817
12	5663213
12	5663084
12	5662453
12	5662435
12	5662384
12	5662345
12	5658549
12	5618100
12	5605891
12	5605606
12	5605537
12	5604931
12	5604651
12	5604608
12	5579026
12	5579002
12	5441429
12	5388770
12	5388484
12	5369547
12	418124
12	3560783
12	3108214
12	1368082
11	6350530
11	6347268
11	6344882
11	6344690
11	6344617
11	6319813
11	6319458
11	6319153
11	6317256
11	6317093
11	6317062
11	6316977
11	6316933
11	6289429
11	6289172
11	6288882
11	6288302
11	6280116
11	6279364
11	6253960
11	6253661
11	6236840
11	6235944
11	6233556
11	6233088
11	6232798
11	6232546
11	6232429
11	6232329
11	6232213
11	6225975
11	6225882
11	6175764
11	6061532
11	6016076
11	6015963
11	6003659
11	6003216
11	5999515
11	5991743
11	5957491
11	5957472
11	5957296
11	5957036
11	5956920
11	5956652
11	5956585
11	5956518
11	5956094
11	5956059
11	5953249
11	5944259
11	5944171
11	5944101
11	5943679
11	5943283
11	5943030
11	5942888
11	5931815
11	5931484
11	5912909
11	5912494
11	5895544
11	5894101
11	5894047
11	5893965
11	5893952
11	5893937
11	5893936
11	5893926
11	5893674
11	5893637
11	5893559
11	5893472
11	5893434
11	5893249
11	5892982
11	5892914
11	5892901
11	5892892
11	5892854
11	5892832
11	5892651
11	5892068
11	5892047
11	5892024
11	5717309
11	5712747
11	5712413
11	5711724
11	5702153
11	5701474
11	5701405
11	5700020
11	5686520
11	5686447
11	5666806
11	5662721
11	5662340
11	5652031
11	5627117
11	5618041
11	5605863
11	5605824
11	5605128
11	5605006
11	5604868
11	5604864
11	5604720
11	5604673
11	5596676
11	5596654
11	5578995
11	5550560
11	5493533
11	5442657
11	5388654
11	5388420
11	5388376
11	5369789
11	5369348
11	5369341
10	6350599
10	6345331
10	6344669
10	6344591
10	6319140
10	6317755
10	6317099
10	6289255
10	6289077
10	6288972
10	6288771
10	6288334
10	6288320
10	6288215
10	6279410
10	6254411
10	6254226
10	6253961
10	6253668
10	6236283
10	6236055
10	6235945
10	6233018
10	6232921
10	6232411
10	6226198
10	6225965
10	6176575
10	6175643
10	6175592
10	6060654
10	6060492
10	6060331
10	6050937
10	6015803
10	6015777
10	6004588
10	6003643
10	6003276
10	5998261
10	5991561
10	5957415
10	5957376
10	5957375
10	5957286
10	5956692
10	5956643
10	5956566
10	5956444
10	5956403
10	5956374
10	5956218
10	5956081
10	5956011
10	5944258
10	5944143
10	5944002
10	5943962
10	5943777
10	5943712
10	5943696
10	5943418
10	5943373
10	5943333
10	5943060
10	5943026
10	5942844
10	5931880
10	5931480
10	5931366
10	5931299
10	5895380
10	5895352
10	5894006
10	5893818
10	5893745
10	5893678
10	5893650
10	5893579
10	5893544
10	5893520
10	5893326
10	5893306
10	5893252
10	5893198
10	5893060
10	5893050
10	5892991
10	5892894
10	5892789
10	5892052
10	5857424
10	5777349
10	5776858
10	5769644
10	5769178
10	5769118
10	5769070
10	5761462
10	5719429
10	5686887
10	5686535
10	5686487
10	5686442
10	5686412
10	5667226
10	5663056
10	5663046
10	5662623
10	5662606
10	5658770
10	5658199
10	5658103
10	5657560
10	5652617
10	5625740
10	5618626
10	5618263
10	5618108
10	5618072
10	5618059
10	5618026
10	5605873
10	5605635
10	5605511
10	5605503
10	5605433
10	5605415
10	5605137
10	5604922
10	5604821
10	5604810
10	5604799
10	5604783
10	5604669
10	5596848
10	5596695
10	5596677
10	5579030
10	5579012
10	5579006
10	5578996
10	5550864
10	5493474
10	5467343
10	5442184
10	5441722
10	5441699
10	5441626
10	5441346
10	5388917
10	5388477
10	5388320
10	5369513
10	5358749
10	433584
10	3595177
10	1368071
9	6351163
9	6350490
9	6347541
9	6347243
9	6344512
9	6319917
9	6319240
9	6319214
9	6319183
9	6317413
9	6317311
9	6317288
9	6317096
9	6316989
9	6289689
9	6289005
9	6288570
9	6288363
9	6288239
9	6279403
9	6279340
9	6254112
9	6254110
9	6253934
9	6253901
9	6253638
9	6235933
9	6235928
9	6233526
9	6233230
9	6233096
9	6233082
9	6232496
9	6232405
9	6232330
9	6227013
9	6226828
9	6226058
9	6226003
9	6225848
9	6176785
9	6176556
9	6175996
9	6175733
9	6175684
9	6175603
9	6061312
9	6060335
9	6060296
9	6049996
9	6049967
9	6049902
9	6017069
9	6016608
9	6016046
9	6016023
9	6015808
9	6015773
9	6003766
9	6003261
9	5999440
9	5991712
9	5991171
9	5957533
9	5957334
9	5957321
9	5957235
9	5957183
9	5956997
9	5956982
9	5956682
9	5956490
9	5956378
9	5956207
9	5956093
9	5956058
9	5956051
9	5956021
9	5953916
9	5953758
9	5953277
9	5943960
9	5943747
9	5943665
9	5943125
9	5943102
9	5943073
9	5943046
9	5943010
9	5942974
9	5942952
9	5932118
9	5931468
9	5931367
9	5931323
9	5912999
9	5912949
9	5912608
9	5896596
9	5895552
9	5894156
9	5894132
9	5894061
9	5893964
9	5893941
9	5893778
9	5893475
9	5893342
9	5893193
9	5893157
9	5892980
9	5892911
9	5892841
9	5892773
9	5892762
9	5892724
9	5892407
9	5892118
9	5882990
9	5882955
9	5882562
9	5858122
9	5857655
9	5857388
9	5834781
9	5834670
9	5834652
9	5832345
9	5776765
9	5769622
9	5769244
9	5738821
9	5718312
9	5718018
9	5717499
9	5717438
9	5717395
9	5717314
9	5717307
9	5717279
9	5711725
9	5701600
9	5701406
9	5687152
9	5686473
9	5662636
9	5662509
9	5662479
9	5659327
9	5642091
9	5642073
9	5638416
9	5626467
9	5618439
9	5618226
9	5618099
9	5618068
9	5618060
9	5605959
9	5605911
9	5605689
9	5605509
9	5605315
9	5605216
9	5605075
9	5605038
9	5604867
9	5596693
9	5579000
9	5493548
9	5493471
9	5442123
9	5441313
9	5389133
9	5388428
9	5369743
9	5369354
9	5369323
9	5369281
9	4793953
9	3656244
9	3656237
9	3595174
8	75158
8	6322673
8	6319622
8	6319574
8	6319239
8	6319209
8	6319143
8	6317640
8	6317474
8	6317325
8	6289348
8	6288612
8	6288324
8	6288241
8	6279652
8	6254263
8	6254227
8	6253781
8	6253724
8	6236005
8	6235850
8	6233221
8	6232930
8	6232617
8	6232607
8	6232409
8	6232396
8	6232333
8	6232320
8	6232271
8	6226605
8	6226580
8	6226181
8	6226115
8	6225902
8	6176157
8	6176103
8	6175886
8	6175753
8	6175746
8	6175732
8	6097668
8	6060452
8	6060443
8	6016765
8	6016355
8	6015952
8	6015946
8	6004638
8	6003392
8	6003288
8	5998499
8	5998402
8	5991935
8	5991780
8	5991767
8	5991065
8	5957342
8	5957236
8	5957224
8	5957142
8	5956995
8	5956938
8	5956909
8	5956839
8	5956647
8	5956564
8	5956431
8	5956380
8	5956229
8	5954562
8	5954457
8	5953739
8	5953553
8	5953532
8	5953400
8	5944193
8	5944072
8	5944005
8	5943571
8	5943562
8	5943431
8	5943203
8	5943183
8	5943167
8	5943037
8	5942953
8	5942922
8	5942866
8	5931392
8	5931307
8	5912923
8	5912590
8	5912509
8	5912493
8	5912464
8	5912451
8	5896760
8	5893972
8	5893823
8	5893747
8	5893610
8	5893339
8	5893302
8	5893255
8	5893220
8	5893161
8	5893059
8	5892747
8	5892327
8	5892198
8	5892146
8	5857790
8	5857578
8	5857460
8	5831556
8	5819299
8	5776857
8	5776841
8	5769284
8	5769193
8	5769154
8	5761440
8	5738747
8	5717962
8	5712468
8	5711811
8	5711806
8	5711683
8	5702497
8	5702152
8	5699792
8	5687055
8	5686941
8	5686702
8	5686545
8	5686464
8	5686417
8	5676266
8	5666808
8	5666793
8	5662621
8	5662339
8	5659183
8	5658707
8	5658433
8	5658338
8	5658326
8	5655332
8	5642092
8	5625900
8	5618549
8	5618481
8	5618178
8	5618090
8	5618074
8	5618061
8	5618046
8	5607278
8	5605929
8	5605874
8	5605777
8	5605703
8	5605629
8	5605303
8	5605283
8	5605219
8	5605134
8	5605109
8	5604925
8	5604710
8	5604685
8	5603041
8	5596703
8	5592310
8	5592291
8	5592286
8	5579020
8	5579016
8	5550453
8	5467348
8	5442105
8	5442062
8	5441504
8	5369901
8	5369335
8	5369283
8	5361561
8	5361292
8	5353596
8	3560801
7	6345155
7	6345051
7	6319781
7	6319575
7	6319244
7	6319176
7	6317761
7	6317629
7	6289609
7	6289408
7	6289195
7	6288941
7	6288696
7	6288695
7	6288673
7	6288607
7	6288475
7	6288323
7	6279943
7	6279637
7	6279411
7	6254208
7	6253858
7	6253801
7	6253707
7	6253680
7	6253628
7	6237086
7	6236897
7	6236086
7	6233155
7	6233132
7	6233130
7	6233015
7	6232559
7	6232458
7	6232420
7	6232406
7	6232402
7	6232400
7	6232299
7	6232283
7	6232264
7	6226887
7	6226407
7	6226015
7	6225964
7	6225948
7	6176944
7	6176886
7	6176783
7	6176782
7	6176686
7	6175993
7	6158905
7	6158614
7	6149094
7	6104476
7	6103350
7	6097327
7	6097157
7	6061620
7	6060637
7	6052030
7	6051589
7	6050110
7	6049934
7	6049839
7	6041912
7	6016941
7	6016692
7	6016580
7	6016199
7	6015974
7	6015942
7	6015895
7	6015810
7	6015725
7	6004239
7	6003770
7	6003622
7	6003356
7	6003300
7	6003264
7	6003246
7	5998420
7	5998303
7	5998283
7	5991845
7	5991751
7	5991574
7	5991342
7	5991325
7	5991155
7	5991053
7	5991046
7	5991012
7	5957540
7	5957421
7	5957407
7	5957341
7	5957335
7	5957205
7	5957135
7	5957106
7	5957033
7	5957010
7	5956892
7	5956649
7	5956541
7	5956527
7	5956316
7	5956271
7	5956257
7	5956248
7	5956231
7	5956113
7	5956082
7	5954243
7	5954068
7	5954063
7	5953997
7	5953642
7	5953632
7	5953533
7	5953412
7	5953345
7	5953270
7	5944308
7	5944294
7	5944155
7	5944154
7	5944136
7	5943644
7	5943609
7	5943450
7	5943279
7	5943246
7	5943234
7	5943233
7	5943035
7	5943012
7	5942921
7	5942905
7	5931724
7	5931685
7	5931388
7	5931381
7	5913074
7	5912960
7	5912878
7	5912850
7	5912842
7	5912816
7	5912628
7	5912398
7	5896805
7	5896610
7	5895795
7	5895348
7	5894071
7	5894053
7	5893992
7	5893909
7	5893832
7	5893677
7	5893623
7	5893596
7	5893595
7	5893297
7	5893206
7	5893197
7	5893154
7	5893044
7	5892984
7	5892958
7	5892918
7	5892883
7	5892761
7	5892733
7	5892313
7	5892083
7	5892017
7	5858176
7	5857700
7	5857501
7	5857443
7	5857375
7	5836081
7	5835652
7	5835015
7	5832921
7	5831995
7	5831534
7	5820541
7	5819727
7	5819453
7	5819409
7	5777117
7	5776881
7	5770424
7	5770306
7	5769513
7	5769233
7	5769189
7	5769153
7	5769114
7	5761439
7	5718395
7	5718362
7	5717812
7	5717455
7	5712845
7	5711732
7	5711702
7	5701733
7	5699771
7	5686536
7	5686421
7	5676267
7	5668599
7	5667243
7	5667000
7	5666895
7	5662996
7	5662979
7	5662935
7	5662629
7	5662407
7	5662406
7	5659123
7	5658809
7	5658152
7	5652685
7	5652529
7	5652491
7	5652490
7	5637788
7	5618677
7	5618308
7	5618162
7	5618091
7	5618073
7	5618053
7	5617993
7	5607170
7	5605848
7	5605783
7	5605766
7	5605723
7	5605722
7	5605117
7	5605078
7	5604689
7	5604657
7	5603027
